V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
0.12104324,-0.78274053,1.770806494,-2.16554871,-0.150877733,0.559536055,0.511186226,-0.242406231,-0.473702741,1.359303048,0.16222948,0.552679127,1.173787833,0.266487948,-0.38466569,0.321712787,0.406947947,0.470580157,-1.352447246,-0.414605372,-0.090857661,0.780944958,0.098962856,0.469927838,-0.783286547,-0.936352573,-0.55237714,-1.188298467,1003.96,0
0.68660194,-0.521432397,2.319708036,0.703424516,-0.033550149,1.779374826,0.033508674,0.071527501,0.704830439,1.011850732,-0.429190245,1.511242559,-0.373375458,0.28111572,-2.285390759,0.527573558,0.531622174,0.026459368,-1.62326274,-0.367275819,-0.02938922,0.849980677,-0.100240482,-0.409217056,0.321186291,0.631926648,-0.105029236,-0.023483421,3326.03,0
-0.165002987,-0.637734107,2.477034867,-2.031379935,0.194064875,0.571444801,0.636262536,-0.236355238,0.397487632,0.506576551,-1.823790769,0.359783534,1.029677031,0.027517977,-1.759680885,1.598117664,0.292783852,-0.412898229,-0.432414985,-0.028475717,-0.145160373,0.100016887,-0.258326674,-0.72169138,1.059133011,-1.229718376,-0.626432922,-1.112851287,7825.83,0
1.03765972,-0.328852448,0.630842703,-0.332014999,0.118283057,-0.174987104,0.463278282,-0.197777553,0.516108815,0.484969259,-0.652455207,0.771814341,0.291826414,0.561108413,1.300238017,0.802595295,0.438587644,0.13649237,-0.385324465,-0.24499535,-0.220422054,-0.76908067,0.107016147,0.719346379,0.271041318,0.227934253,-0.264338663,-0.025428907,19376.63,0
1.190001655,-0.678243723,0.337012975,-1.301821594,0.248525923,0.862335409,0.211269263,-0.110563146,0.027557045,0.976222913,-0.572240459,0.304988875,0.081275482,0.727900724,0.468584414,1.816074882,0.340608647,-0.088561978,0.676834333,-0.060368107,-0.058242881,0.164698599,-0.267484364,-2.611647871,0.938993177,-0.191413764,-0.225886045,-0.135187498,4159.04,0
-0.122868971,-0.223824435,1.95694727,-0.567926305,0.077374796,0.28858965,0.570309546,-0.170591193,1.112010878,0.684552362,-1.350513328,0.316236994,-1.090045812,0.445897179,-0.026502718,0.34817654,0.388788137,0.36918998,-0.147629051,0.016678519,-0.092270547,0.505492807,-0.274768162,0.915854451,-0.305229801,0.915567235,-0.024234297,0.007225337,12209.39,0
-0.003590215,-0.229566921,1.144965586,-0.853601587,0.731421346,0.580002615,0.78382565,-0.184382689,0.160443326,0.614698646,-0.432307343,1.199934799,1.516847989,0.612114959,0.060317149,0.875163345,0.092056732,0.779284644,0.392678103,0.273375932,-0.126870609,-0.022736783,-0.249454633,-1.613490605,-0.190512614,0.582327623,-0.060693146,-0.203145266,13978.46,0
0.807699362,-0.623545928,0.0229888,-0.454217123,1.298397672,2.297459572,0.355540125,0.038916518,0.59031697,0.56108485,-0.978293416,0.785046867,-0.12327793,0.83207672,-0.187940307,0.417478171,0.289795692,0.287355624,0.050971869,0.111458608,-0.139927327,-0.539764254,-0.283559405,2.26359224,1.334877933,-0.822519735,-0.241775176,-0.005824535,16164.47,0
-0.041328494,-0.136086833,1.651642991,-0.709094666,0.196026116,0.058696857,0.715377694,-0.167698204,0.42018431,0.789505457,0.045125991,0.55518347,-1.439761866,0.905542347,0.332092444,0.664002391,0.263121253,0.455265599,-0.036403796,0.051268586,-0.209758038,-0.530285565,-0.030427455,1.010896823,-0.513282514,0.065927699,-0.001350478,-0.232483563,12041.54,0
0.914635397,-0.268172302,0.968482572,0.291815115,0.15018874,0.227061223,0.463717431,-0.149845813,0.106775295,0.912841979,-0.562580405,0.530168935,-0.681670755,1.014740746,0.833359278,0.634588919,0.410436226,-0.222200023,-1.571123287,-0.411538193,-0.158779554,-0.453455938,0.170396825,1.189142926,0.220936186,-0.43461415,-0.237584458,-0.036849109,18000.82,0
-0.347129459,-0.960183352,2.160120009,-0.447594473,0.209951474,0.432319874,0.348312893,-0.078445515,0.39237359,0.412975566,-0.210038174,0.973943411,0.201710821,0.639731139,0.525931724,0.58204832,0.37790893,1.054140165,0.986889578,0.806276536,0.050373891,0.414287213,0.397714798,0.16499399,0.17282125,2.466375125,-0.343003904,0.138652106,1002.41,0
-0.574357399,-0.074941388,2.992458067,0.358577173,0.083353422,2.093749461,0.305234024,-0.063485851,2.398982276,2.796841523,-0.543232928,0.883106371,-0.076852921,-0.125931048,0.160988673,-0.444445978,1.133579769,-0.620164124,-0.723321293,0.656364804,-0.185084482,1.417282656,-0.024123661,-0.980852478,-0.248081102,1.123664348,0.205459432,0.473282394,14868.55,0
0.721637835,-0.632955301,0.957610349,-0.133045991,0.029031564,0.768599843,0.306360714,-0.116656872,0.967279264,0.489623323,-1.203234935,1.072842846,0.846417044,0.537560575,0.999304652,0.520929639,0.337295664,0.243256081,-0.801436841,0.053330815,-0.014817214,0.458338268,-0.293648494,-0.654427918,0.693508731,-0.502069711,-0.170030706,0.036117659,10737.26,0
-0.077785602,-0.41975179,1.69759784,-0.30683396,0.346876691,1.720235775,0.503056466,0.051556118,0.555507914,0.326711821,0.030478954,1.49743271,-0.937773884,0.65424325,-0.775213855,-0.229179391,0.905431102,-0.470556623,-1.165035634,-0.208374613,-0.028268038,0.669555336,0.125418215,-1.681949063,-0.225188483,-0.51379768,-0.111633806,-0.071619151,591.34,0
1.124525995,-0.521753509,0.048702919,-1.326926046,1.220426494,2.040967937,0.246895621,0.027483667,0.567525223,0.544652825,-0.601000216,0.642321216,0.140949878,0.927470322,1.605321473,0.884124096,0.21212066,0.281593469,0.156832563,-0.108897847,-0.169548638,-0.5751382,-0.012529374,2.376185059,0.581427728,1.941509243,-0.328959169,-0.108133423,21168.14,0
-0.019064242,-0.156301888,1.570256241,-0.11090461,0.507321129,0.494511326,0.727329525,-0.220548143,0.339775842,0.659090671,-0.825969103,1.167816391,1.073321903,0.485520734,0.106501286,-0.140877727,0.60160012,-0.157048678,0.415235345,-0.14075821,-0.107809341,0.35244507,-0.287707434,0.289249136,-0.449286704,-0.724681534,-0.44763561,-0.31091342,18827.91,0
1.024710557,-0.508035036,0.55219133,-1.129482899,-0.003561427,-0.281014725,0.412161892,-0.180575635,1.176787652,0.321357015,0.12165265,1.372922535,-0.934955827,1.220715992,1.195505171,0.234995299,0.337527346,0.783258198,0.365721329,-0.32856838,-0.04505989,0.414294084,-0.164211545,1.149088203,1.113854537,-1.570541449,-0.195431014,-0.073605116,20783.36,0
0.003727046,-0.231970035,1.89514126,-0.127999797,0.432929953,0.606437179,0.655597872,-0.145867013,0.205701869,0.62240641,0.005869831,1.014487704,-0.775397165,0.790674593,-0.431619888,-0.061217135,0.587477328,0.188992187,0.607546797,-0.071925692,-0.100273332,0.26594093,-0.255670691,0.482861731,-0.041880908,-0.579520521,-0.266627709,-0.387217364,19166.55,0
1.12174288,-0.695952311,1.062666433,-0.842219899,-0.197610677,0.177007012,0.15805887,-0.171364731,0.36483915,0.80647499,-0.978492791,0.663402978,1.097494602,0.314089946,-0.369060425,1.074735843,0.616177824,-0.364847092,0.322545605,-0.034479643,0.00916175,0.928402382,-0.188893795,1.008520958,0.963282678,-0.000745914,-0.184799665,-0.046817715,4073.74,0
-0.164169,-0.05204193,1.242917146,-0.107936557,0.314954501,0.511516397,0.624182077,-0.134411137,0.271428642,0.595706758,-0.924285488,1.308087183,1.13787794,0.60756191,0.077824815,-0.100947651,0.665638333,-0.139585885,0.42098341,-0.270118665,-0.087523115,0.346571362,-0.104657392,0.272720982,-0.298012031,-0.720589602,-0.724163179,-0.497795567,22793.66,0
0.036895677,-0.112677668,1.242251264,-0.769604098,0.5178362,0.522414666,0.698752297,-0.137632254,0.215386762,0.446025853,-1.142292996,0.843025081,1.301967772,0.65505729,1.23351349,0.529286803,0.29703436,-0.055208165,-0.245104988,0.00026024,-0.20208608,-0.528719579,-0.131465825,-1.261690104,-0.27595584,0.347602243,0.109001337,0.168809233,12229.78,0
-0.313757123,0.068942617,0.896566921,-0.112849927,0.172228013,0.474492158,0.485007481,-0.032341974,0.283617674,0.632095143,-1.018457967,1.489134519,1.201059166,0.734582092,0.051683026,-0.064028605,0.73240039,-0.129919638,0.393092908,-0.259308674,-0.08377031,0.313220579,-0.054536747,0.265533826,-0.181792467,-0.703700501,-0.741265167,-0.506871172,12944.09,0
0.618571095,-0.448628159,0.264493854,-0.519196258,1.04586579,2.492158276,0.176395837,0.106801759,1.026888612,0.647560106,-1.065916062,0.733889311,0.11530106,0.515199689,0.387385065,0.60205545,0.252860571,0.732631639,0.301189204,-0.205635345,-0.100479769,0.040278268,0.256275957,2.188080807,-1.344434785,-1.317956941,-0.311981729,-0.4028249,2702.61,0
0.911837074,-0.485717005,1.189619184,0.070144878,-0.025596298,0.615450491,0.224403349,-0.087305754,0.675846339,0.803554305,-1.206034339,0.229718471,-1.509789984,0.727819133,0.622061956,0.836897871,0.426292307,0.064277542,-1.21877954,-0.370452773,-0.055291269,0.307465792,-0.040017114,0.258196868,0.165022467,2.199369787,-0.281617714,-0.070279253,5703.58,0
0.997797824,-0.364139745,0.606845368,-0.347492058,0.158346902,0.106929644,0.41955702,-0.157477443,0.584424208,0.476341321,-0.592461319,0.560693801,-0.501497077,0.646961227,1.753289738,0.610665604,0.55236111,-0.053434621,-0.705222469,-0.324230832,-0.211984003,-0.725150419,0.145800018,0.061704908,0.105917099,0.297620949,-0.25165593,-0.036674468,5488.79,0
-0.016333842,-0.156278022,1.041516969,-0.219146048,0.63195536,0.677364294,0.730573014,-0.202106861,0.606383375,0.78707574,-2.393680454,0.250024851,-0.298866514,0.56017998,0.159432141,0.159336878,0.362410681,0.47686251,1.082628146,-0.014503182,-0.185630106,-0.155014371,-0.455798795,-1.628373889,0.06913125,-0.502084438,-0.220221605,-0.193245331,22752.99,0
-0.025503382,-0.071446632,0.869905457,-0.952439147,0.800884883,0.684725367,0.842758743,-0.213066442,0.528778622,0.929328497,-0.453602752,0.737442743,0.943694492,0.278253604,0.361726146,1.122203937,0.133454686,0.913977721,0.439695423,0.434311661,-0.304830332,-0.773951285,-0.308226967,-2.272038689,0.104056592,0.26926384,-0.076971477,-0.705499475,22795.93,0
0.649293741,-0.865699451,0.996197971,-0.492628194,-0.172996283,0.513957396,0.266225334,-0.113339362,1.333403541,0.401745232,-0.992740823,0.697328898,-0.660190411,0.595142874,0.741414898,0.42729721,0.529848577,-0.074733462,-0.379846802,0.13532168,-0.090415455,-0.23603766,-0.116005146,0.33368014,-0.193307285,1.981864671,-0.309868473,0.018750495,6754.95,0
-0.158126486,-0.426104656,1.005777953,-0.131886298,0.791739968,0.214929944,0.910565645,-0.204847472,0.090716148,0.687166932,-0.85766176,0.562630349,0.297924263,0.887701007,1.568133652,0.063428352,0.460558689,-0.071557554,0.350806201,0.574712744,-0.166385757,-0.564806963,0.426558719,-0.573579671,-0.518892805,-1.377492482,-0.035051554,-0.069376029,2558.12,0
0.794349449,-0.681878925,1.66328327,0.058859273,-0.182040572,0.992885145,0.106404484,-0.029180485,1.948518356,0.436430052,-1.804446088,0.686340809,-1.622915281,0.364413736,-1.216483201,0.096317514,0.695056995,0.033220881,-0.377917019,-0.362311446,-0.114289355,0.223615148,-0.116437775,0.214822702,0.61095794,-0.451345313,-0.113243345,-0.001289379,11017.78,0
0.971619519,-0.388272283,0.752007178,-0.427938949,0.172863506,0.364587641,0.397684177,-0.136907486,0.3506103,0.621199586,0.186217723,1.78454015,0.503193793,0.959338897,0.612977106,0.593285292,0.31699318,0.013736582,-0.378056148,-0.267519077,-0.174584565,-0.487623749,0.130921342,0.072034224,0.115510718,0.253532984,-0.254811199,-0.086160763,11492.71,0
-0.866871281,-3.068538277,0.378088124,-2.383448503,5.774624004,-0.127998634,-0.371305952,0.145014041,1.28961343,0.10430883,-0.821631,1.083222122,0.048632485,1.017465387,0.938668531,0.59150939,0.123744715,0.768158875,-0.659756205,1.309420523,0.151644572,-0.086250209,0.900898298,2.27101829,1.105864123,-0.479169011,-0.422845758,0.425214928,757.96,0
-0.648349842,-1.195124359,2.932117674,-0.560196445,0.684249797,-0.178940764,0.752164174,-0.402278731,1.478410487,0.925919552,-0.627626361,0.439751717,0.040585566,0.079097524,0.544771311,0.640374877,0.163801073,0.181391568,-0.561677038,-2.114232209,-0.375945336,0.918709371,1.389628733,1.754939413,1.070954631,0.979127287,-0.635030268,-3.338167275,13195.67,0
0.60764414,-0.866748257,0.929287418,-0.933786461,-0.198841926,0.188052897,0.344470989,-0.159047773,1.46964514,0.219873858,0.153624772,3.040673047,1.19665301,0.630379011,0.502306403,0.291381834,0.321820255,0.727597415,0.333153415,0.316305326,-0.008599741,0.316601316,-0.293128583,1.27650264,0.566911099,-1.887535404,-0.178740666,0.080196943,13790.17,0
0.837869273,-0.928909963,0.851458858,-1.018474889,-0.1628417,0.645486875,0.133627247,-0.101885557,0.161049978,0.922835406,0.001223263,0.532743262,0.041506238,0.628327091,0.844855426,1.797635863,0.43662765,-0.040852691,-0.019608679,0.218527111,0.1040604,1.052271385,-0.282637513,-0.426549331,0.410489787,-0.060845816,-0.217290318,-0.013888457,8304.85,0
0.975710588,-0.334003204,0.683498703,-0.148630358,0.218260515,0.248084732,0.46950789,-0.174667858,0.426502512,0.598308756,-0.661096243,1.083869706,0.754811786,0.833668092,1.33023019,0.366223535,0.368207581,-0.025193383,-0.971103189,-0.287010427,-0.059841467,0.352033993,-0.116456094,0.247569814,0.958073294,-0.596388161,-0.194266486,-0.049151809,15699.18,0
1.001281979,-0.441962904,1.048029885,-0.167397105,0.076703772,0.645045819,0.271084144,-0.130755491,1.049810642,0.506547762,-1.711905158,1.148663727,1.139897502,0.434453566,0.117985192,0.652642986,0.263898566,0.387435569,-0.129773601,-0.214236099,-0.14649955,-0.095363231,-0.143227646,-0.716112931,0.846655244,-0.8672433,-0.148636547,-0.023233974,12690.68,0
1.06587555,-0.415602066,0.064375259,-0.596206821,1.397006114,2.170071885,0.29139812,0.036408969,0.408540858,0.65322626,-0.728560754,0.615917763,0.079472412,0.989869375,1.33682039,0.798299999,0.170628811,0.586426788,-0.302994191,-0.179165987,-0.096188043,-0.090079168,-0.169636434,2.239096926,1.327977462,-0.624995808,-0.214285321,-0.062893263,6916.58,0
-0.443400119,0.184684505,0.582423714,-0.116703184,0.000681802,0.489502752,0.408308701,0.067101433,0.291932257,0.660200618,-1.112033613,1.670344736,1.269650337,0.878469995,0.032181731,-0.020073297,0.799267572,-0.12044084,0.364323275,-0.279227051,-0.085330246,0.282407525,-0.010379976,0.264702384,-0.063817318,-0.68330993,-0.733840788,-0.547135263,18701.97,0
-0.171548498,-0.225166849,1.402083309,-0.89864575,0.644419438,1.469855352,0.444490365,-0.205481143,1.070015335,0.243889233,-1.630150405,1.544432107,-0.000377377,0.316149052,-3.212311961,0.519900625,0.232549442,0.111436983,-0.64766633,-0.70858603,0.058477889,-0.859055301,-0.181896017,-2.675222887,-0.126136949,-2.122551701,-0.127568869,0.206408926,11555.05,0
0.928571355,-0.370271597,0.734964127,-0.169624624,0.173156778,0.359192122,0.4138802,-0.132576349,0.350145617,0.68507318,0.149016276,1.347505581,-0.301560709,1.099364107,0.543578288,0.470232554,0.331800892,0.280981219,-0.767432423,-0.343369456,-0.038295698,0.424997897,-0.092761048,0.499059666,0.806244195,-0.664453972,-0.205309787,-0.073541376,20955.61,0
-0.500223126,0.141038602,0.779075927,-0.223041199,0.149484748,1.713980422,0.04144694,-0.194567362,0.945518978,0.668127312,-1.554863573,1.859697178,0.3866233,0.558491817,-1.941429174,0.082334409,0.703353479,0.328411125,1.483839221,-0.449651157,0.358822817,-1.102283979,-0.016772631,-2.660320601,0.310461432,-0.747486882,-0.444776707,0.189339352,3750.19,0
-0.500223126,0.141038602,0.779075927,-0.223041199,0.149484748,1.713980422,0.04144694,-0.194567362,0.945518978,0.668127312,-1.554863573,1.859697178,0.3866233,0.558491817,-1.941429174,0.082334409,0.703353479,0.328411125,1.483839221,-0.449651157,0.358822817,-1.102283979,-0.016772631,-2.660320601,0.310461432,-0.747486882,-0.444776707,0.189339352,3571.15,0
-0.500038407,0.14143923,0.778670855,-0.223172203,0.14832553,1.715050314,0.042178196,-0.194704948,0.945386983,0.667956774,-1.554756255,1.859317591,0.386636478,0.558393476,-1.94139802,0.082442272,0.703290088,0.328372301,1.483884805,-0.450911781,0.358663448,-1.10206934,-0.016504972,-2.660257293,0.310658924,-0.747240986,-0.443875405,0.18847308,8929.84,0
-0.500038407,0.14143923,0.778670855,-0.223172203,0.14832553,1.715050314,0.042178196,-0.194704948,0.945386983,0.667956774,-1.554756255,1.859317591,0.386636478,0.558393476,-1.94139802,0.082442272,0.703290088,0.328372301,1.483884805,-0.450911781,0.358663448,-1.10206934,-0.016504972,-2.660257293,0.310658924,-0.747240986,-0.443875405,0.18847308,1614.2,0
0.765436357,-0.680092575,0.628446772,-0.530913585,0.17954538,1.001815278,0.291097713,-0.087586295,0.65990313,0.572891193,-0.372092798,1.174117231,0.752008909,0.753551617,1.224568821,1.225383492,0.152080248,0.676627825,-0.200892703,0.138730487,-0.067562649,-0.113697609,-0.260724777,-2.074519594,0.210677366,1.007918881,-0.265902425,-0.031600883,2459.96,0
-0.552114271,0.768121239,-0.214309973,-0.465931083,0.876209998,-0.548582452,1.519357241,-0.514032512,4.357746149,5.588613801,0.435340772,0.24692245,0.103390554,-0.863769765,2.223043248,0.133700339,1.450293219,0.588991908,-1.556089259,2.792939199,-0.543422186,-0.185627971,0.057501427,0.013005123,0.256487539,-1.336801173,1.035027167,-1.618803017,21110.7,0
0.034998621,-0.113401428,1.392255484,-0.583014022,0.250497992,0.046879911,0.656834945,-0.132928333,0.317030856,0.393733293,-0.503069929,0.458387675,-0.626796512,0.582864612,1.440659916,0.483152092,0.601967338,-0.029858207,-0.718444974,-0.144334709,-0.194587007,-0.550446253,0.034188797,0.698133472,-0.566534525,0.203963115,0.072951872,0.132642444,18190.52,0
0.249543067,-1.465368836,0.076952088,-0.847187646,0.574585384,2.49151102,0.297020882,0.060372641,1.191693251,0.345642855,-0.994244851,0.926622565,0.099087974,0.565776597,-0.085603634,0.655916631,0.337392785,0.272505724,0.318905224,1.083837104,-0.071203288,-0.939380222,-0.504897698,2.485830578,0.034386593,1.79618464,-0.399606192,0.173123861,6487.8,0
-0.052743094,-0.206809492,1.753697331,-0.561429626,0.273410626,0.326066857,0.800695365,-0.245588144,0.884205688,0.734650238,-0.716746055,0.552618287,-0.717386272,0.431544587,-0.083980228,0.016681399,0.523979699,-0.272686111,-0.328105987,-0.098805943,-0.19630561,-0.18944719,-0.136844998,0.892615978,-0.309047955,0.37749999,-0.729112308,-0.950775268,6226.81,0
-0.133499133,-0.526022723,2.544859288,-1.166897935,0.109268827,0.634236336,0.518646713,-0.095243705,0.927767856,0.277594492,-0.129784244,0.908363951,-1.461649636,0.497773664,-1.329558332,0.409192702,0.414732246,0.06074001,-0.509833099,-0.111469645,-0.133431804,-0.132381187,0.036644715,0.521766737,-0.587561835,1.546368307,-0.421387212,-0.434772923,19528.8,0
0.984264001,-0.663310158,0.509308033,-0.878597764,-0.063741698,-0.381629772,0.449510927,-0.255459942,-0.144294083,0.87023057,-0.448674028,0.758177132,1.502087961,0.600156252,0.368660787,1.000019495,0.586114711,-0.537269872,0.152733315,0.21336763,0.000558867,0.422151088,-0.210416728,1.739299656,0.974907045,-0.422048537,-0.271050228,-0.019104867,20705.93,0
1.089234571,-0.308759104,0.46772703,-0.413441075,0.306369225,0.135151684,0.484717028,-0.200663258,0.447177041,0.472953302,-1.042773258,1.047169259,1.592483472,0.442881687,1.213912346,0.958026749,0.326606833,0.213211926,-0.120566533,-0.144219721,-0.237810609,-0.817778493,-0.012286949,-0.810516153,0.522109282,0.334332139,-0.256874227,-0.040539942,12346.48,0
-0.017844169,-0.165175903,1.504858024,-0.74571181,0.387483216,0.683688287,0.599171382,-0.066867253,0.148963763,0.50549065,0.177534239,1.174538458,-0.246720426,0.971635669,0.759773692,0.359508855,0.418477185,-0.093567187,-0.585173318,-0.125856629,-0.152063356,-0.285166654,0.01306777,-0.530435628,-0.684233424,0.269699047,0.115051079,0.150486437,2675.25,0
0.968728182,-0.341437231,0.637029352,-0.400727409,0.231158854,0.325265437,0.418146268,-0.143495536,0.298823506,0.52476633,0.272061085,1.975379109,0.961554046,0.594704695,0.616367851,0.700834455,0.433571033,0.10912439,-0.451264476,-0.218735314,-0.18441648,-0.523170444,0.116710267,0.033647233,0.143731272,0.249280637,-0.243992316,-0.054831996,4400,0
0.6220821,-0.620624586,1.292675578,0.418087643,-0.020497086,0.980199956,0.297153565,-0.086961968,0.756109788,0.71001793,-1.444942861,1.010710766,0.148428585,0.392696224,-1.260762349,0.326482077,0.537532987,-0.097832455,-1.107940034,0.006428143,-0.038729225,0.38814638,-0.286099959,0.318790067,0.721478405,0.503903804,-0.201530509,0.035326738,12193.29,0
-0.694043004,-1.615140623,1.605803103,-0.762224853,0.112231903,0.055732579,0.598212393,-0.117232874,0.960007786,0.381484935,-0.086084895,1.322081012,-0.168027525,0.503202657,-0.918510824,0.953324087,0.266366216,0.482329189,-0.452442718,0.50289322,-0.096378323,-0.101163185,0.688702857,1.278496296,0.10271342,1.692225928,0.137439833,1.420391181,5108.22,0
1.097562196,-0.868515977,1.298149302,-0.727934087,-0.257504512,0.858173403,0.017571651,-0.083877523,1.090937628,0.711418976,-2.692370575,0.646839855,0.042050376,0.194509948,-1.591955062,-0.263059057,0.616007027,1.131348701,-0.026392377,-0.685215014,-0.354024433,-0.744441974,-0.050687068,-0.675556512,0.32063547,2.201664804,-0.211438538,-0.070459028,12379.07,0
-0.036656036,-0.151875677,0.416018458,-1.335285541,1.552511,2.145609926,0.463393913,0.073410686,0.307657804,0.624937892,-0.706485562,0.479420085,0.022220353,0.829089549,1.248390836,0.822197451,0.188424688,0.371518123,0.086142063,0.187377069,-0.230313406,-0.847660561,-0.069474475,2.171266157,-0.057286491,0.219836481,0.217010879,0.334877392,3669.6,0
0.130776866,-0.664514165,2.023497962,-1.202204883,-0.104292975,0.619097375,0.197514409,-0.091767876,0.754717334,0.504239767,-2.427583803,0.965337804,0.737581543,0.119444559,-2.36910013,-0.276331673,0.54278064,0.994117412,-0.716356906,-0.697823019,-0.252708267,-0.159514001,0.143233335,0.239088615,-2.050029005,1.533964809,0.051559723,0.471858253,6547.2,0
0.968306284,-0.289171772,0.481958455,-0.122918218,0.299794987,-0.045738908,0.642898192,-0.213939298,0.231205368,0.610782953,-0.461922662,1.220309986,0.675197389,0.999087507,0.913216349,0.159951006,0.45154767,-0.222622923,-0.933574042,-0.286035639,-0.075200575,0.218567223,-0.121833573,0.904521641,1.173436285,-0.648331849,-0.228138454,-0.062655238,20013.6,0
-0.308901153,-0.834719326,0.915603735,-0.098451572,-0.488834324,1.488872298,1.151333762,-0.002057974,0.139648357,0.273570479,-0.108936745,1.364808565,1.149163969,0.82338346,1.373783862,1.00312557,0.269869278,1.344489634,-0.431863958,1.226986649,0.231119546,1.198723825,1.696949252,-0.605587323,-0.421735469,-0.535060283,-0.462912271,-0.005210343,21601.14,0
0.862844946,-0.63562871,1.814370449,-0.164745031,-0.216727401,0.801312228,0.110129808,-0.063867179,1.524080214,0.462249974,-0.276323461,2.695019277,0.532721185,0.256586859,-2.207309624,0.26123704,0.50392824,0.284849146,0.286477393,-0.218320096,-0.109101951,0.365222088,-0.095663155,1.373171192,0.523984718,0.971021419,-0.175697991,-0.043414231,10553.85,0
1.001822427,-0.362478784,0.634554804,-0.374509946,0.114828768,0.017420885,0.410130608,-0.15541305,0.429506177,0.560199693,0.097230807,1.007813417,-0.566201308,0.735723673,0.511966526,0.994366753,0.373657521,0.522725119,-0.131217728,-0.284395875,-0.202691755,-0.726019413,0.104224641,0.57047858,0.178461022,0.194548072,-0.274107513,-0.054048546,1074.33,0
0.022631306,-0.122603645,1.962792795,0.415776902,0.265757015,0.581702783,0.769632576,-0.184736506,0.00858988,1.042623628,-1.194075526,0.424423254,0.010808826,0.565348646,0.016951667,0.136139456,0.551141982,0.136133588,0.736996243,0.30883205,-0.175055392,-0.206526755,-0.015928424,0.811015463,-0.384282024,0.239780672,0.004672563,-0.144022226,16558.62,0
0.238496067,-0.26530045,0.716907807,-0.573090889,0.621090515,0.617505051,0.540461494,-0.120636095,0.422315443,0.539508171,-1.966777897,0.174977192,-0.59317163,0.950386846,1.835964699,0.531329315,0.318418466,0.244436705,0.424634848,-0.208070745,-0.155246147,-0.384751533,0.130661741,-2.163401364,-2.198823598,0.185131087,0.039041748,0.455282473,6332.52,0
1.094538141,-0.232108143,0.177577228,-0.437272184,0.429133125,-0.084563503,0.497253379,-0.205249924,0.506984831,0.20329933,-0.701177088,0.670329405,1.28634756,-0.109489572,1.49458222,1.421188744,0.88055302,0.936578015,-0.308828944,-0.091730937,-0.204373639,-0.572232389,-0.162429528,-0.991322194,0.748866487,1.238605235,-0.253713753,0.034047891,2681.56,0
-0.110227652,-0.055914642,1.101883483,-0.361325094,0.330692562,0.354808665,0.820685317,-0.183677279,0.151745537,0.796717301,-0.091692573,0.930088963,-0.171066367,0.960679887,0.379954444,0.457767119,0.268488464,0.42460413,0.715267729,-0.256254216,-0.248457527,-0.864469844,0.114197791,-0.102499533,-1.226955497,-2.503069823,-0.899611903,-0.995135311,6424.13,0
-0.252653041,0.14323407,1.17349583,0.21681569,1.029062271,0.693555561,0.068887203,-0.433364078,-0.053597552,1.777701821,-0.399066477,1.213164522,1.300805393,0.806958569,0.600476582,0.766250028,0.265102708,0.71523237,0.917950456,0.044805213,0.385487201,-1.121147946,-1.640025639,-1.316795897,-1.291902035,-0.097400492,0.786460588,0.874377409,9740.45,0
1.054595089,-0.727939621,1.207742821,-0.714075733,-0.228616872,0.417327505,0.093753331,-0.135079601,0.342105857,0.927927459,-1.426341335,0.442678429,0.743141017,0.510388292,1.842845496,0.200594787,0.263288908,2.115400041,-1.284737804,-0.563434138,-0.165559938,-0.03964808,-0.064446681,-0.156645338,0.128278155,1.270083043,-0.20087158,-0.011320278,13863.76,0
-0.784076211,-2.645312374,0.42418257,-1.369288342,1.715488106,1.8783429,-0.093927356,0.27029287,0.261639763,0.313894826,-1.592709462,0.440504249,0.174702723,0.434988314,-1.585138502,1.472561953,0.54527644,-0.028916595,0.2302103,1.636023129,0.203968202,0.233859819,0.423190343,2.365106045,0.932994822,-0.420052357,-0.302960009,-1.394052787,19303.55,0
0.047962292,-0.126722666,1.165831728,-0.843369874,0.508506597,0.535938962,0.663007561,-0.122290076,0.146423303,0.535667741,-0.422899602,0.969438448,0.642458524,0.808564092,0.167773708,0.997868189,0.142579406,0.66503781,0.395765428,0.005387354,-0.20491831,-0.626678797,-0.213137524,-1.399361877,-0.174123876,0.294207386,0.078855878,0.140468257,12573.41,0
-0.149660127,-0.361965155,3.993073807,0.501083248,-0.166970426,1.354335067,0.227784019,-0.046983935,0.85910848,0.985718336,-0.595328118,0.401831311,-2.201286094,0.298560867,-1.526669278,0.212156308,0.648048948,1.056824468,1.024917132,-0.230097926,-0.06047932,0.799171102,-0.449569355,1.244988971,-0.10943762,0.993097061,-0.435154501,-0.515719014,6201.78,0
-0.278257386,0.098475062,0.77415582,-0.827593276,0.548017113,0.884232594,0.318149755,-0.951641045,0.640263214,0.56434757,-1.606829186,0.352244395,-0.961311457,0.876757377,0.557044222,0.615143539,0.286879345,0.241794378,-1.346158213,-1.244434562,1.271091931,-0.98454147,0.240610088,-1.436270472,0.33197749,-1.110741522,-0.174016327,-0.471238464,13883.07,0
